-194.17303354434983, 1.0131499672560573
-143.94499017681727, 0.9803710980135341
-102.99934512115257, 0.9474437895655967
-24.37706468747723, 0.9207160008731718
-13.999563414101658, 0.9376729971621911
-8.536273011715025, 0.9545514079895221
-5.251982827621305, 0.9993800480244484
-4.694753692789021, 1.060956123117223
-3.5864076257003035, 1.1505260860074213
-3.5527905115330896, 1.3352281161318484
-2.4413883431564614, 1.441589172669722
-1.3187804700574475, 1.6095175725824054
-0.7442334279268721, 1.7662431783453392
-0.15542457978602897, 2.001327221130757
2.566542967328843, 1.9565946299934507
3.683038637852036, 2.0909408426107836
4.807683911809704, 2.27006330495525
5.384268354798849, 2.4379829731499667
8.175507531106774, 2.773848504693298
9.861456741614006, 3.0369351669941054
9.887942952776058, 3.1824579786072906
12.092410681801681, 3.294433529796987
13.165102233864587, 3.188107400130975
15.331878047005858, 3.0929927963326778
16.96281743433022, 3.053839772975332
19.170341264643895, 3.1826064178127043
19.733682602052028, 3.277764680200829
21.383977297533335, 3.3449552499454263
23.00778578185262, 3.2666230080768384
24.08862693735003, 3.2050731281379603
25.705304518664065, 3.0875616677581306
27.871061631376023, 2.986850032743942
29.50200101870044, 2.947697009386596
31.14109000945936, 2.953320235756385
32.78323510150628, 2.975734555773848
35.5235392563487, 3.031748526522593
37.17689005311806, 3.1157301899148653
39.381357782143624, 3.227705741104562
40.485629047515175, 3.2948875791311933
42.67583497053053, 3.328504693298406
44.858909990540695, 3.322942588954376
45.94484464818461, 3.2893778650949566
47.02670450411122, 3.2334250163719704
49.73542894564511, 3.115931019428072
52.45128429018408, 3.0376162409954155
54.630284508477104, 3.009666011787819
58.45652332096344, 3.0321152586771443
61.19275267408872, 3.065741104562322
63.373790293240205, 3.048984937786509
65.01084188314056, 3.0434141017245135
66.65298697518742, 3.065828421741977
68.84319289820277, 3.0994455359091897
68.84624899949071, 3.1162366295568646
74.30546460016015, 3.110726915520628
77.59382958597112, 3.177943680419122
81.9681292294259, 3.2115957214581963
84.7063959834098, 3.256415629775158
87.44568143782291, 3.3068325693080105
90.17987339008951, 3.329264352761405
93.45193916903153, 3.306928618205631
94.53787382667545, 3.273363894346212
98.34170122971702, 3.1726784544859195
100.51458924543411, 3.1111460379829725
102.14043513061202, 3.044007858546168
106.50658517063235, 3.032883649858109
110.3175434766791, 2.971377428509059
111.94542676271564, 2.915433311504038
114.12238958014993, 2.876289019864658
116.8504693298407, 2.865138616022702
119.58364258167799, 2.881973368260205
123.96812922942595, 2.971595721458196
127.80251764534674, 3.0388212180746557
129.99476096922078, 3.0836323946736512
131.0898639307284, 3.1004409517572578
134.36498581095842, 3.094896310849159
137.08899075893189, 3.061357782143636
139.27512188023, 3.0725867714472814
141.46430910281603, 3.1006068543986025
